customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-01851,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,62.97,2145.46,Yes
C-01852,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.25,6880.09,Yes
C-01853,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.94,746.7,No
C-01854,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.56,320.19,No
C-01855,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.73,601.56,No
C-01856,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,84.41,1939.93,Yes
C-01857,Male,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.22,90.56,No
C-01858,Male,0,No,Yes,12,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),61.52,734.79,No
C-01859,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.78,7119.9,No
C-01860,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),51.64,2883.64,No
C-01861,Female,1,No,Yes,36,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.64,1652.01,No
C-01862,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,100.29,4720.76,No
C-01863,Male,1,Yes,No,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,64.52,4523.04,No
C-01864,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.63,,No
C-01865,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,107.22,6317.58,Yes
C-01866,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.59,769.51,No
C-01867,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.53,2023.29,No
C-01868,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.82,1000.42,Yes
C-01869,Male,0,No,No,43,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),50.92,2186.11,No
C-01870,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,71.05,4056.45,No
C-01871,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.01,2661.47,No
C-01872,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.73,2559.97,No
C-01873,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.55,2320.72,Yes
C-01874,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,71.85,207.49,No
C-01875,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,65.86,4146.39,No
C-01876,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.36,1276.31,No
C-01877,Male,0,No,Yes,9,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),86.85,788.6,Yes
C-01878,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.05,2213.54,No
C-01879,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.23,1404.75,No
C-01880,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.49,150.03,No
C-01881,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.27,1849.44,No
C-01882,Female,1,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.91,1905.23,No
C-01883,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.49,4605.62,No
C-01884,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,56.54,404.87,No
C-01885,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,108.11,973.16,No
C-01886,Female,1,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,82.01,5412.81,Yes
C-01887,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),107.99,3987.97,No
C-01888,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,98.45,2754.41,Yes
C-01889,Male,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.19,457.71,No
C-01890,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.58,1853.46,No
C-01891,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,82.17,3706.0,No
C-01892,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,59.5,1609.85,Yes
C-01893,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.84,694.42,Yes
C-01894,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.99,261.84,No
C-01895,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.69,852.75,No
C-01896,Male,1,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,67.05,195.5,No
C-01897,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,81.66,4405.37,No
C-01898,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.48,3213.9,No
C-01899,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),94.15,6222.21,No
C-01900,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.36,257.51,Yes
C-01901,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),103.52,5590.56,No
C-01902,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.02,2963.84,Yes
C-01903,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),67.27,1215.58,No
C-01904,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.09,2433.64,Yes
C-01905,Male,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.02,512.34,Yes
C-01906,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.14,875.46,No
C-01907,Male,1,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.02,350.19,No
C-01908,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,66.45,800.59,No
C-01909,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),49.57,2090.38,No
C-01910,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,40.21,403.4,Yes
C-01911,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.93,2870.25,No
C-01912,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),98.95,1383.49,No
C-01913,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.33,397.01,No
C-01914,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.81,5670.81,Yes
C-01915,Female,0,Yes,Yes,49,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.0,2198.31,No
C-01916,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.17,2510.62,No
C-01917,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,55.76,160.54,No
C-01918,Female,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.24,652.79,No
C-01919,Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),44.82,1698.95,Yes
C-01920,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.96,2145.7,Yes
C-01921,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,88.94,3834.35,Yes
C-01922,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.07,977.92,Yes
C-01923,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.09,2856.08,Yes
C-01924,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.41,217.07,Yes
C-01925,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.84,42.24,Yes
C-01926,Male,1,Yes,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.28,631.33,Yes
C-01927,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.93,4424.85,No
C-01928,Male,1,Yes,No,70,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.47,3456.43,Yes
C-01929,Female,0,No,No,71,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.27,3140.0,No
C-01930,Male,0,No,No,9,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,41.49,366.79,No
C-01931,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.81,5205.49,No
C-01932,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,42.63,1530.09,No
C-01933,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,79.16,4985.97,Yes
C-01934,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.12,714.57,No
C-01935,Male,0,No,No,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,55.6,3281.46,No
C-01936,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),68.25,3216.41,No
C-01937,Male,0,No,No,18,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.58,1296.97,No
C-01938,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.06,1352.49,No
C-01939,Female,1,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,80.49,2577.33,No
C-01940,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.72,3809.57,No
C-01941,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),106.04,3827.25,No
C-01942,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,47.39,1654.22,Yes
C-01943,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,52.84,1062.47,No
C-01944,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),75.11,71.37,No
C-01945,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.04,1977.46,No
C-01946,Female,0,No,No,29,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,106.39,3077.39,No
C-01947,Male,0,No,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.15,1899.65,Yes
C-01948,Female,0,No,Yes,11,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),82.49,902.29,No
C-01949,Female,0,No,No,50,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,57.69,2877.47,No
C-01950,Male,1,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.95,1240.13,No
C-01951,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.8,680.42,No
C-01952,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.31,1433.21,No
C-01953,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.53,5397.99,Yes
C-01954,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.96,951.11,No
C-01955,Male,1,Yes,No,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,51.77,621.96,No
C-01956,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.96,4688.91,No
C-01957,Female,0,Yes,No,71,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),48.53,3447.11,No
C-01958,Male,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.73,2008.48,No
C-01959,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.74,557.04,Yes
C-01960,Male,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),62.36,4433.98,No
C-01961,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.11,4472.03,Yes
C-01962,Male,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.94,2096.23,No
C-01963,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.48,526.34,No
C-01964,Female,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.47,27.98,Yes
C-01965,Male,1,No,Yes,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.07,1805.43,No
C-01966,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.26,403.46,Yes
C-01967,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.55,1089.5,Yes
C-01968,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.46,2805.42,Yes
C-01969,Male,1,No,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.32,1089.53,No
C-01970,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,42.43,1906.48,No
C-01971,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.27,278.13,No
C-01972,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.84,22.11,No
C-01973,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,85.23,5105.44,No
C-01974,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.19,1515.76,No
C-01975,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,74.63,3799.46,Yes
C-01976,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.65,818.13,No
C-01977,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,105.82,6979.44,No
C-01978,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.44,4446.05,No
C-01979,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.95,5220.6,Yes
C-01980,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,86.54,3990.67,Yes
C-01981,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),108.79,102.53,No
C-01982,Female,0,Yes,No,43,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,61.56,2641.34,No
C-01983,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.66,1616.42,No
C-01984,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,44.71,1200.15,No
C-01985,Female,0,No,No,53,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.46,2780.46,No
C-01986,Female,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),100.9,6657.39,No
C-01987,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.45,2392.24,No
C-01988,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.16,6216.37,Yes
C-01989,Male,0,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,102.05,2455.76,No
C-01990,Male,1,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.53,4452.67,No
C-01991,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.86,3523.14,No
C-01992,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.04,3781.61,Yes
C-01993,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.39,848.56,Yes
C-01994,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,96.88,2811.35,No
C-01995,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.23,884.83,Yes
C-01996,Male,1,No,No,25,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,46.22,1164.35,No
